id,hsk_level,chinese,pinyin,english,myanmar,example_sentence_cn,example_sentence_pinyin,example_sentence_eng,example_sentence_my,related words
192,1,看,kàn,see,ကြည့်သည်,我喜欢看书。｜你在看什么？｜我看电视。｜请看这里。｜我看见他了。,Wǒ xǐhuan kànshū.｜Nǐ zài kàn shénme?｜Wǒ kàn diànshì.｜Qǐng kàn zhèlǐ.｜Wǒ kànjiàn tā le.,I like reading.｜What are you looking at?｜I watch TV.｜Please look here.｜I saw him.,ကျွန်တော်/ကျွန်မ စာဖတ်ရတာကြိုက်တယ်။｜မင်း ဘာကြည့်နေတာလဲ။｜ကျွန်တော်/ကျွန်မ တီဗီကြည့်တယ်။｜ဒီဘက်ကို ကြည့်ပါ။｜ကျွန်တော်/ကျွန်မ သူ့ကိုတွေ့တယ်။,看书 (kànshū) — စာဖတ်သည်｜看见 (kànjiàn) — တွေ့မြင်သည်｜看到 (kàndào) — မြင်တွေ့သည်｜看电视 (kàn diànshì) — တီဗီကြည့်သည်｜看电影 (kàn diànyǐng) — ရုပ်ရှင်ကြည့်သည်
193,1,看病,kàn bìng,see a doctor,ဆေးကုသသည်၊ ဆရာဝန်ပြသည်,我去医院看病。｜他今天生病了，要去看病。｜妈妈带孩子去看病。｜医生正在给他看病。｜看病以后，他回家休息。,"Wǒ qù yīyuàn kànbìng.｜Tā jīntiān shēngbìng le, yào qù kànbìng.｜Māma dài háizi qù kànbìng.｜Yīshēng zhèngzài gěi tā kànbìng.｜Kànbìng yǐhòu, tā huí jiā xiūxi.","I go to the hospital to see a doctor.｜He is sick today and needs to see a doctor.｜Mom takes the child to the doctor.｜The doctor is treating him.｜After seeing the doctor, he goes home to rest.",ကျွန်တော်/ကျွန်မ ဆေးရုံမှာ ဆရာဝန်ပြတယ်။｜သူ ဒီနေ့နေမကောင်းလို့ ဆရာဝန်သွားပြရမယ်။｜အမေက ကလေးကို ဆရာဝန်သွားပြတယ်။｜ဆရာဝန်က သူ့ကို ကုသပေးနေတယ်။｜ဆရာဝန်ပြပြီးတော့ သူအိမ်ပြန်ပြီး အနားယူတယ်။,医院 (yīyuàn) — ဆေးရုံ｜医生 (yīshēng) — ဆရာဝန်｜生病 (shēngbìng) — နေမကောင်းဖြစ်သည်｜看医生 (kàn yīshēng) — ဆရာဝန်ပြသည်｜治病 (zhìbìng) — ရောဂါကုသည်
194,1,看到,kàn dào,see,တွေ့သည်၊ မြင်သည်,我看到他了。｜你看到我的手机了吗？｜我看到一个朋友。｜我昨天看到老师了。｜你看到什么了？,Wǒ kàndào tā le.｜Nǐ kàndào wǒ de shǒujī le ma?｜Wǒ kàndào yí gè péngyou.｜Wǒ zuótiān kàndào lǎoshī le.｜Nǐ kàndào shénme le?,I saw him.｜Did you see my phone?｜I saw a friend.｜I saw the teacher yesterday.｜What did you see?,ကျွန်တော်/ကျွန်မ သူ့ကိုတွေ့လိုက်တယ်။｜ငါ့ဖုန်းကို မင်းတွေ့မိလား။｜ကျွန်တော်/ကျွန်မ သူငယ်ချင်းတစ်ယောက်ကို တွေ့လိုက်တယ်။｜မနေ့က ဆရာ/ဆရာမကို တွေ့လိုက်တယ်။｜မင်း ဘာတွေ့လိုက်လဲ။,看见 (kànjiàn) — တွေ့မြင်သည်｜看到 (kàndào) — မြင်တွေ့သည်｜看清 (kànqīng) — ရှင်းရှင်းမြင်သည်｜看到过 (kàndào guo) — မြင်ဖူးသည်｜看得到 (kàn de dào) — မြင်ရသည်
195,1,看见,kànjiàn,seeing,တွေ့သည်၊ မြင်သည်,我看见他了。｜我看见妈妈在家。｜你看见我的书了吗？｜我昨天看见他。｜我在学校看见了朋友。,Wǒ kànjiàn tā le.｜Wǒ kànjiàn māma zài jiā.｜Nǐ kànjiàn wǒ de shū le ma?｜Wǒ zuótiān kànjiàn tā.｜Wǒ zài xuéxiào kànjiàn le péngyou.,I saw him.｜I saw Mom at home.｜Did you see my book?｜I saw him yesterday.｜I saw my friend at school.,ကျွန်တော်/ကျွန်မ သူ့ကိုတွေ့လိုက်တယ်။｜အမေ အိမ်မှာရှိတာကို ကျွန်တော်/ကျွန်မ တွေ့တယ်။｜ငါ့စာအုပ်ကို မင်းတွေ့လား။｜မနေ့က သူ့ကိုတွေ့တယ်။｜ကျောင်းမှာ သူငယ်ချင်းကိုတွေ့တယ်။,看见 (kànjiàn) — တွေ့မြင်သည်｜看到 (kàndào) — မြင်တွေ့သည်｜再见 (zàijiàn) — နောက်မှတွေ့မယ်｜见面 (jiànmiàn) — တွေ့ဆုံသည်｜看不见 (kàn bú jiàn) — မမြင်ရဘူး
196,1,考,kǎo,test; examine,စာမေးသည်၊ စာမေးပွဲဖြေသည်,我明天要考汉语。｜老师考我们汉字。｜我正在考驾照。｜他这次考得很好。｜学生下周要考。,Wǒ míngtiān yào kǎo Hànyǔ.｜Lǎoshī kǎo wǒmen Hànzì.｜Wǒ zhèngzài kǎo jiàzhào.｜Tā zhè cì kǎo de hěn hǎo.｜Xuéshēng xià zhōu yào kǎo.,I will take a Chinese test tomorrow.｜The teacher tests us on Chinese characters.｜I am taking a driving test.｜He did very well on this test.｜The students will take a test next week.,မနက်ဖြန် တရုတ်စာစာမေးပွဲဖြေမယ်။｜ဆရာ/ဆရာမက ကျွန်တော်တို့ကို တရုတ်စာလုံးတွေ စစ်တယ်။｜ကျွန်တော်/ကျွန်မ ယာဉ်မောင်းလိုင်စင်စာမေးပွဲ ဖြေနေတယ်။｜ဒီတစ်ခါ သူ အရမ်းကောင်းကောင်းဖြေတယ်။｜ကျောင်းသားတွေ နောက်အပတ် စာမေးပွဲဖြေရမယ်။,考试 (kǎoshì) — စာမေးပွဲ｜考生 (kǎoshēng) — စာမေးပွဲဖြေသူ｜考题 (kǎotí) — စာမေးပွဲမေးခွန်း｜考试成绩 (kǎoshì chéngjì) — စာမေးပွဲရလဒ်｜考驾照 (kǎo jiàzhào) — ယာဉ်မောင်းလိုင်စင်စာမေးပွဲဖြေသည်
197,1,考试,kǎoshì,Examination,စာမေးပွဲ,明天有考试。｜我正在准备考试。｜这次考试很难。｜考试以后我们一起吃饭。｜他考试得很好。,Míngtiān yǒu kǎoshì.｜Wǒ zhèngzài zhǔnbèi kǎoshì.｜Zhè cì kǎoshì hěn nán.｜Kǎoshì yǐhòu wǒmen yìqǐ chīfàn.｜Tā kǎoshì kǎo de hěn hǎo.,There is an exam tomorrow.｜I am preparing for the exam.｜This exam is difficult.｜We will eat together after the exam.｜He did very well on the exam.,မနက်ဖြန် စာမေးပွဲရှိတယ်။｜ကျွန်တော်/ကျွန်မ စာမေးပွဲအတွက် ပြင်ဆင်နေတယ်။｜ဒီစာမေးပွဲက အရမ်းခက်တယ်။｜စာမေးပွဲပြီးရင် ကျွန်တော်တို့ အတူတူထမင်းစားမယ်။｜သူ စာမေးပွဲကို အရမ်းကောင်းကောင်းဖြေတယ်။,考试 (kǎoshì) — စာမေးပွဲ｜考试成绩 (kǎoshì chéngjì) — စာမေးပွဲရလဒ်｜考试题 (kǎoshì tí) — စာမေးပွဲမေးခွန်း｜参加考试 (cānjiā kǎoshì) — စာမေးပွဲဝင်သည်｜准备考试 (zhǔnbèi kǎoshì) — စာမေးပွဲအတွက် ပြင်ဆင်သည်
198,1,渴,kě,thirsty,ရေငတ်သည်,我很渴。｜我渴了，想喝水。｜天气很热，我很渴。｜你渴不渴？｜孩子跑完步以后很渴。,"Wǒ hěn kě.｜Wǒ kě le, xiǎng hē shuǐ.｜Tiānqì hěn rè, wǒ hěn kě.｜Nǐ kě bu kě?｜Háizi pǎo wán bù yǐhòu hěn kě.",I am thirsty.｜I am thirsty and want to drink water.｜It is hot and I am thirsty.｜Are you thirsty?｜The child is thirsty after running.,ကျွန်တော်/ကျွန်မ ရေအရမ်းငတ်တယ်။｜ရေငတ်လို့ ရေသောက်ချင်တယ်။｜ရာသီဥတုပူလို့ ရေအရမ်းငတ်တယ်။｜မင်း ရေငတ်လား။｜ကလေးက ပြေးပြီးတော့ ရေအရမ်းငတ်တယ်။,渴了 (kě le) — ရေငတ်သည်｜口渴 (kǒukě) — ရေငတ်သည်｜渴水 (kě shuǐ) — ရေငတ်၍ ရေလိုသည်｜很渴 (hěn kě) — အရမ်းရေငတ်သည်｜不渴 (bù kě) — ရေမငတ်ဘူး
199,1,课,kè,course,သင်ခန်းစာ၊ အတန်း,今天有汉语课。｜我下午有课。｜老师正在上课。｜你明天有课吗？｜这节课很有意思。,Jīntiān yǒu Hànyǔ kè.｜Wǒ xiàwǔ yǒu kè.｜Lǎoshī zhèngzài shàngkè.｜Nǐ míngtiān yǒu kè ma?｜Zhè jié kè hěn yǒu yìsi.,I have a Chinese class today.｜I have class in the afternoon.｜The teacher is teaching a class.｜Do you have class tomorrow?｜This lesson is very interesting.,ဒီနေ့ တရုတ်စာအတန်းရှိတယ်။｜နေ့လယ်မှာ အတန်းရှိတယ်။｜ဆရာ/ဆရာမ စာသင်နေတယ်။｜မနက်ဖြန် အတန်းရှိလား။｜ဒီသင်ခန်းစာက စိတ်ဝင်စားဖို့ကောင်းတယ်။,上课 (shàngkè) — စာသင်သည်｜下课 (xiàkè) — အတန်းဆင်းသည်｜课本 (kèběn) — ပြဋ္ဌာန်းစာအုပ်｜课堂 (kètáng) — စာသင်ခန်း｜课程 (kèchéng) — သင်ရိုး/သင်တန်း
200,1,课本,kè běn,textbook,စာသင်စာအုပ်,这是我的课本。｜我每天都看课本。｜课本在桌子上。｜请拿好你的课本。｜我的课本很新。,Zhè shì wǒ de kèběn.｜Wǒ měitiān dōu kàn kèběn.｜Kèběn zài zhuōzi shàng.｜Qǐng ná hǎo nǐ de kèběn.｜Wǒ de kèběn hěn xīn.,This is my textbook.｜I read the textbook every day.｜The textbook is on the desk.｜Please take good care of your textbook.｜My textbook is new.,ဒါက ကျွန်တော်/ကျွန်မရဲ့ စာသင်စာအုပ်ပါ။｜ကျွန်တော်/ကျွန်မ နေ့တိုင်း စာသင်စာအုပ်ကို ဖတ်တယ်။｜စာသင်စာအုပ်က စားပွဲပေါ်မှာရှိတယ်။｜မင်းရဲ့ စာသင်စာအုပ်ကို သေချာယူထားပါ။｜ကျွန်တော်/ကျွန်မရဲ့ စာသင်စာအုပ်က အသစ်ပါ။,课本 (kèběn) — စာသင်စာအုပ်｜课文 (kèwén) — သင်ခန်းစာ｜教材 (jiàocái) — သင်ကြားရေးစာအုပ်｜教科书 (jiàokēshū) — ပြဋ္ဌာန်းစာအုပ်｜书本 (shūběn) — စာအုပ်
201,1,课文,kè wén,text,သင်ခန်းစာ,这篇课文很有意思。｜老师正在读课文。｜我喜欢这篇课文。｜我们今天学习新课文。｜请读一读课文。,Zhè piān kèwén hěn yǒu yìsi.｜Lǎoshī zhèngzài dú kèwén.｜Wǒ xǐhuan zhè piān kèwén.｜Wǒmen jīntiān xuéxí xīn kèwén.｜Qǐng dú yì dú kèwén.,This lesson is very interesting.｜The teacher is reading the lesson.｜I like this lesson.｜We are learning a new lesson today.｜Please read the lesson.,ဒီသင်ခန်းစာက အရမ်းစိတ်ဝင်စားဖို့ကောင်းတယ်။｜ဆရာ/ဆရာမက သင်ခန်းစာကို ဖတ်နေတယ်။｜ကျွန်တော်/ကျွန်မ ဒီသင်ခန်းစာကို ကြိုက်တယ်။｜ဒီနေ့ သင်ခန်းစာအသစ် သင်နေတယ်။｜သင်ခန်းစာကို ဖတ်ကြည့်ပါ။,课本 (kèběn) — စာသင်စာအုပ်｜课程 (kèchéng) — သင်ရိုး/ဘာသာရပ်｜上课 (shàngkè) — အတန်းတက်သည်｜下课 (xiàkè) — အတန်းဆင်းသည်｜生词 (shēngcí) — ဝေါဟာရအသစ်
202,1,口,kǒu,mouth,ပါးစပ်၊ အဝ,请张开口。｜我的口很干。｜他张大了口。｜请闭上口。｜她的口很小。,Qǐng zhāngkāi kǒu.｜Wǒ de kǒu hěn gān.｜Tā zhāng dà le kǒu.｜Qǐng bì shàng kǒu.｜Tā de kǒu hěn xiǎo.,Please open your mouth.｜My mouth is very dry.｜He opened his mouth wide.｜Please close your mouth.｜Her mouth is small.,ပါးစပ်ဖွင့်ပေးပါ။｜ကျွန်တော်/ကျွန်မရဲ့ ပါးစပ်ခြောက်နေတယ်။｜သူ ပါးစပ်ကို အကျယ်ကြီးဖွင့်လိုက်တယ်။｜ပါးစပ်ပိတ်ပေးပါ။｜သူမရဲ့ ပါးစပ်က သေးတယ်။,嘴 (zuǐ) — ပါးစပ်｜口水 (kǒushuǐ) — တံတွေး｜入口 (rùkǒu) — ဝင်ပေါက်｜出口 (chūkǒu) — ထွက်ပေါက်｜口袋 (kǒudài) — အိတ်ကပ်
203,1,块,kuài,block,အပိုင်း၊ တုံး၊ ယွမ်,给我一块面包。｜桌子上有一块蛋糕。｜我买了一块巧克力。｜请给我一块钱。｜我们一起吃一块西瓜。,Gěi wǒ yí kuài miànbāo.｜Zhuōzi shàng yǒu yí kuài dàngāo.｜Wǒ mǎi le yí kuài qiǎokèlì.｜Qǐng gěi wǒ yí kuài qián.｜Wǒmen yìqǐ chī yí kuài xīguā.,Give me a piece of bread.｜There is a piece of cake on the table.｜I bought a piece of chocolate.｜Please give me one yuan.｜Let's eat a piece of watermelon together.,ကျွန်တော်/ကျွန်မကို ပေါင်မုန့်တစ်ပိုင်းပေးပါ။｜စားပွဲပေါ်မှာ ကိတ်မုန့်တစ်ပိုင်းရှိတယ်။｜ကျွန်တော်/ကျွန်မ ချောကလက်တစ်တုံးဝယ်ခဲ့တယ်။｜ကျွန်တော်/ကျွန်မကို တစ်ယွမ်ပေးပါ။｜ကျွန်တော်တို့ ဖရဲသီးတစ်စိတ် အတူစားကြမယ်။,一块 (yí kuài) — တစ်တုံး/တစ်ပိုင်း｜一块钱 (yí kuài qián) — တစ်ယွမ်｜一块儿 (yí kuàir) — အတူတူ｜方块 (fāngkuài) — လေးထောင့်တုံး｜石块 (shíkuài) — ကျောက်တုံး
